field_id,blind_id,present_order,panel,slide,cohort,batch,diet,split,sample_type,x,y,size,score,image,context
s1f90cf_f11,s1f90cf,49,11,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,8704,22016,512,,images/s1f90cf_008704_022016.jpg,context/s1f90cf_008704_022016.jpg
s1f90cf_f12,s1f90cf,49,12,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,27648,13824,512,,images/s1f90cf_027648_013824.jpg,context/s1f90cf_027648_013824.jpg
s1f90cf_f13,s1f90cf,49,13,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,36352,26624,512,,images/s1f90cf_036352_026624.jpg,context/s1f90cf_036352_026624.jpg
s1f90cf_f14,s1f90cf,49,14,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,34304,23552,512,,images/s1f90cf_034304_023552.jpg,context/s1f90cf_034304_023552.jpg
s1f90cf_f15,s1f90cf,49,15,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,43008,9216,512,,images/s1f90cf_043008_009216.jpg,context/s1f90cf_043008_009216.jpg
s1f90cf_f16,s1f90cf,49,16,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,uniform,28160,10752,512,,images/s1f90cf_028160_010752.jpg,context/s1f90cf_028160_010752.jpg
s1f90cf_f17,s1f90cf,49,17,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,repeat,31232,11264,512,,images/s1f90cf_031232_011264.jpg,context/s1f90cf_031232_011264.jpg
s1f90cf_f18,s1f90cf,49,18,R25-223-23_HE,unknown,2025-07-09_Evelyn_HE,unknown,test,repeat,10752,26624,512,,images/s1f90cf_010752_026624.jpg,context/s1f90cf_010752_026624.jpg
s50dc9a_f01,s50dc9a,50,1,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,19456,30720,512,,images/s50dc9a_019456_030720.jpg,context/s50dc9a_019456_030720.jpg
s50dc9a_f02,s50dc9a,50,2,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,11776,26624,512,,images/s50dc9a_011776_026624.jpg,context/s50dc9a_011776_026624.jpg
s50dc9a_f03,s50dc9a,50,3,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,14336,8192,512,,images/s50dc9a_014336_008192.jpg,context/s50dc9a_014336_008192.jpg
s50dc9a_f04,s50dc9a,50,4,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,7168,16896,512,,images/s50dc9a_007168_016896.jpg,context/s50dc9a_007168_016896.jpg
s50dc9a_f05,s50dc9a,50,5,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,16896,11264,512,,images/s50dc9a_016896_011264.jpg,context/s50dc9a_016896_011264.jpg
s50dc9a_f06,s50dc9a,50,6,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,16896,14848,512,,images/s50dc9a_016896_014848.jpg,context/s50dc9a_016896_014848.jpg
s50dc9a_f07,s50dc9a,50,7,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,18944,10240,512,,images/s50dc9a_018944_010240.jpg,context/s50dc9a_018944_010240.jpg
s50dc9a_f08,s50dc9a,50,8,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,16896,28160,512,,images/s50dc9a_016896_028160.jpg,context/s50dc9a_016896_028160.jpg
s50dc9a_f09,s50dc9a,50,9,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,17920,22528,512,,images/s50dc9a_017920_022528.jpg,context/s50dc9a_017920_022528.jpg
s50dc9a_f10,s50dc9a,50,10,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,18944,20992,512,,images/s50dc9a_018944_020992.jpg,context/s50dc9a_018944_020992.jpg
s50dc9a_f11,s50dc9a,50,11,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,27136,12800,512,,images/s50dc9a_027136_012800.jpg,context/s50dc9a_027136_012800.jpg
s50dc9a_f12,s50dc9a,50,12,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,25600,13824,512,,images/s50dc9a_025600_013824.jpg,context/s50dc9a_025600_013824.jpg
s50dc9a_f13,s50dc9a,50,13,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,20480,9728,512,,images/s50dc9a_020480_009728.jpg,context/s50dc9a_020480_009728.jpg
s50dc9a_f14,s50dc9a,50,14,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,7680,23552,512,,images/s50dc9a_007680_023552.jpg,context/s50dc9a_007680_023552.jpg
s50dc9a_f15,s50dc9a,50,15,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,19968,5632,512,,images/s50dc9a_019968_005632.jpg,context/s50dc9a_019968_005632.jpg
s50dc9a_f16,s50dc9a,50,16,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,uniform,10752,11264,512,,images/s50dc9a_010752_011264.jpg,context/s50dc9a_010752_011264.jpg
s50dc9a_f17,s50dc9a,50,17,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,repeat,20480,9728,512,,images/s50dc9a_020480_009728.jpg,context/s50dc9a_020480_009728.jpg
s50dc9a_f18,s50dc9a,50,18,R22--063-1_HE,unknown,2025-09-24HE,unknown,train,repeat,17920,22528,512,,images/s50dc9a_017920_022528.jpg,context/s50dc9a_017920_022528.jpg
s9d6bf4_f01,s9d6bf4,51,1,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,6656,17408,512,,images/s9d6bf4_006656_017408.jpg,context/s9d6bf4_006656_017408.jpg
s9d6bf4_f02,s9d6bf4,51,2,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,25088,7680,512,,images/s9d6bf4_025088_007680.jpg,context/s9d6bf4_025088_007680.jpg
s9d6bf4_f03,s9d6bf4,51,3,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,18944,11264,512,,images/s9d6bf4_018944_011264.jpg,context/s9d6bf4_018944_011264.jpg
s9d6bf4_f04,s9d6bf4,51,4,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,12800,29696,512,,images/s9d6bf4_012800_029696.jpg,context/s9d6bf4_012800_029696.jpg
s9d6bf4_f05,s9d6bf4,51,5,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,18432,27136,512,,images/s9d6bf4_018432_027136.jpg,context/s9d6bf4_018432_027136.jpg
s9d6bf4_f06,s9d6bf4,51,6,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,10240,24576,512,,images/s9d6bf4_010240_024576.jpg,context/s9d6bf4_010240_024576.jpg
s9d6bf4_f07,s9d6bf4,51,7,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,3584,18432,512,,images/s9d6bf4_003584_018432.jpg,context/s9d6bf4_003584_018432.jpg
s9d6bf4_f08,s9d6bf4,51,8,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,9728,13824,512,,images/s9d6bf4_009728_013824.jpg,context/s9d6bf4_009728_013824.jpg
s9d6bf4_f09,s9d6bf4,51,9,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,22528,13312,512,,images/s9d6bf4_022528_013312.jpg,context/s9d6bf4_022528_013312.jpg
s9d6bf4_f10,s9d6bf4,51,10,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,7168,27136,512,,images/s9d6bf4_007168_027136.jpg,context/s9d6bf4_007168_027136.jpg
s9d6bf4_f11,s9d6bf4,51,11,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,24064,6656,512,,images/s9d6bf4_024064_006656.jpg,context/s9d6bf4_024064_006656.jpg
s9d6bf4_f12,s9d6bf4,51,12,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,13312,17408,512,,images/s9d6bf4_013312_017408.jpg,context/s9d6bf4_013312_017408.jpg
s9d6bf4_f13,s9d6bf4,51,13,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,7680,23040,512,,images/s9d6bf4_007680_023040.jpg,context/s9d6bf4_007680_023040.jpg
s9d6bf4_f14,s9d6bf4,51,14,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,18944,9728,512,,images/s9d6bf4_018944_009728.jpg,context/s9d6bf4_018944_009728.jpg
s9d6bf4_f15,s9d6bf4,51,15,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,10752,15360,512,,images/s9d6bf4_010752_015360.jpg,context/s9d6bf4_010752_015360.jpg
s9d6bf4_f16,s9d6bf4,51,16,R25-345-22,unknown,2025-11-14HE,unknown,train,uniform,22016,14336,512,,images/s9d6bf4_022016_014336.jpg,context/s9d6bf4_022016_014336.jpg
s9d6bf4_f17,s9d6bf4,51,17,R25-345-22,unknown,2025-11-14HE,unknown,train,repeat,13312,17408,512,,images/s9d6bf4_013312_017408.jpg,context/s9d6bf4_013312_017408.jpg
s9d6bf4_f18,s9d6bf4,51,18,R25-345-22,unknown,2025-11-14HE,unknown,train,repeat,22016,14336,512,,images/s9d6bf4_022016_014336.jpg,context/s9d6bf4_022016_014336.jpg
sdcfc75_f01,sdcfc75,52,1,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,49152,19968,512,,images/sdcfc75_049152_019968.jpg,context/sdcfc75_049152_019968.jpg
sdcfc75_f02,sdcfc75,52,2,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,38400,18432,512,,images/sdcfc75_038400_018432.jpg,context/sdcfc75_038400_018432.jpg
sdcfc75_f03,sdcfc75,52,3,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,37376,11264,512,,images/sdcfc75_037376_011264.jpg,context/sdcfc75_037376_011264.jpg
sdcfc75_f04,sdcfc75,52,4,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,5120,15360,512,,images/sdcfc75_005120_015360.jpg,context/sdcfc75_005120_015360.jpg
sdcfc75_f05,sdcfc75,52,5,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,20480,24576,512,,images/sdcfc75_020480_024576.jpg,context/sdcfc75_020480_024576.jpg
sdcfc75_f06,sdcfc75,52,6,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,42496,5632,512,,images/sdcfc75_042496_005632.jpg,context/sdcfc75_042496_005632.jpg
sdcfc75_f07,sdcfc75,52,7,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,23552,12800,512,,images/sdcfc75_023552_012800.jpg,context/sdcfc75_023552_012800.jpg
sdcfc75_f08,sdcfc75,52,8,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,43520,28672,512,,images/sdcfc75_043520_028672.jpg,context/sdcfc75_043520_028672.jpg
sdcfc75_f09,sdcfc75,52,9,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,35840,5120,512,,images/sdcfc75_035840_005120.jpg,context/sdcfc75_035840_005120.jpg
sdcfc75_f10,sdcfc75,52,10,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,43008,31744,512,,images/sdcfc75_043008_031744.jpg,context/sdcfc75_043008_031744.jpg
sdcfc75_f11,sdcfc75,52,11,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,12800,13824,512,,images/sdcfc75_012800_013824.jpg,context/sdcfc75_012800_013824.jpg
sdcfc75_f12,sdcfc75,52,12,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,22528,24064,512,,images/sdcfc75_022528_024064.jpg,context/sdcfc75_022528_024064.jpg
sdcfc75_f13,sdcfc75,52,13,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,44032,9728,512,,images/sdcfc75_044032_009728.jpg,context/sdcfc75_044032_009728.jpg
sdcfc75_f14,sdcfc75,52,14,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,27136,18944,512,,images/sdcfc75_027136_018944.jpg,context/sdcfc75_027136_018944.jpg
sdcfc75_f15,sdcfc75,52,15,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,49664,7168,512,,images/sdcfc75_049664_007168.jpg,context/sdcfc75_049664_007168.jpg
sdcfc75_f16,sdcfc75,52,16,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,uniform,14848,15872,512,,images/sdcfc75_014848_015872.jpg,context/sdcfc75_014848_015872.jpg
sdcfc75_f17,sdcfc75,52,17,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,repeat,22528,24064,512,,images/sdcfc75_022528_024064.jpg,context/sdcfc75_022528_024064.jpg
sdcfc75_f18,sdcfc75,52,18,R26-041-5,unknown,P273-2026-02-13_Christina HE,unknown,test,repeat,14848,15872,512,,images/sdcfc75_014848_015872.jpg,context/sdcfc75_014848_015872.jpg
sd77c18_f01,sd77c18,53,1,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,14848,11776,512,,images/sd77c18_014848_011776.jpg,context/sd77c18_014848_011776.jpg
sd77c18_f02,sd77c18,53,2,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,18944,21504,512,,images/sd77c18_018944_021504.jpg,context/sd77c18_018944_021504.jpg
sd77c18_f03,sd77c18,53,3,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,27136,16384,512,,images/sd77c18_027136_016384.jpg,context/sd77c18_027136_016384.jpg
sd77c18_f04,sd77c18,53,4,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,39424,8704,512,,images/sd77c18_039424_008704.jpg,context/sd77c18_039424_008704.jpg
sd77c18_f05,sd77c18,53,5,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,36352,2560,512,,images/sd77c18_036352_002560.jpg,context/sd77c18_036352_002560.jpg
sd77c18_f06,sd77c18,53,6,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,23040,31744,512,,images/sd77c18_023040_031744.jpg,context/sd77c18_023040_031744.jpg
sd77c18_f07,sd77c18,53,7,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,41472,23040,512,,images/sd77c18_041472_023040.jpg,context/sd77c18_041472_023040.jpg
sd77c18_f08,sd77c18,53,8,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,37376,26624,512,,images/sd77c18_037376_026624.jpg,context/sd77c18_037376_026624.jpg
sd77c18_f09,sd77c18,53,9,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,7680,28160,512,,images/sd77c18_007680_028160.jpg,context/sd77c18_007680_028160.jpg
sd77c18_f10,sd77c18,53,10,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,36864,12288,512,,images/sd77c18_036864_012288.jpg,context/sd77c18_036864_012288.jpg
sd77c18_f11,sd77c18,53,11,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,8192,25088,512,,images/sd77c18_008192_025088.jpg,context/sd77c18_008192_025088.jpg
sd77c18_f12,sd77c18,53,12,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,35328,13312,512,,images/sd77c18_035328_013312.jpg,context/sd77c18_035328_013312.jpg
sd77c18_f13,sd77c18,53,13,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,31744,3584,512,,images/sd77c18_031744_003584.jpg,context/sd77c18_031744_003584.jpg
sd77c18_f14,sd77c18,53,14,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,9216,26624,512,,images/sd77c18_009216_026624.jpg,context/sd77c18_009216_026624.jpg
sd77c18_f15,sd77c18,53,15,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,25088,29696,512,,images/sd77c18_025088_029696.jpg,context/sd77c18_025088_029696.jpg
sd77c18_f16,sd77c18,53,16,R25-264-4,MASH,2025-08-25HE,unknown,train,uniform,30208,13312,512,,images/sd77c18_030208_013312.jpg,context/sd77c18_030208_013312.jpg
sd77c18_f17,sd77c18,53,17,R25-264-4,MASH,2025-08-25HE,unknown,train,repeat,36352,2560,512,,images/sd77c18_036352_002560.jpg,context/sd77c18_036352_002560.jpg
sd77c18_f18,sd77c18,53,18,R25-264-4,MASH,2025-08-25HE,unknown,train,repeat,37376,26624,512,,images/sd77c18_037376_026624.jpg,context/sd77c18_037376_026624.jpg
s144fc8_f01,s144fc8,54,1,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,18432,18944,512,,images/s144fc8_018432_018944.jpg,context/s144fc8_018432_018944.jpg
s144fc8_f02,s144fc8,54,2,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,12800,24576,512,,images/s144fc8_012800_024576.jpg,context/s144fc8_012800_024576.jpg
s144fc8_f03,s144fc8,54,3,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,20480,5120,512,,images/s144fc8_020480_005120.jpg,context/s144fc8_020480_005120.jpg
s144fc8_f04,s144fc8,54,4,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,5632,15872,512,,images/s144fc8_005632_015872.jpg,context/s144fc8_005632_015872.jpg
s144fc8_f05,s144fc8,54,5,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,8704,20480,512,,images/s144fc8_008704_020480.jpg,context/s144fc8_008704_020480.jpg
s144fc8_f06,s144fc8,54,6,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,24576,10240,512,,images/s144fc8_024576_010240.jpg,context/s144fc8_024576_010240.jpg
s144fc8_f07,s144fc8,54,7,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16896,20480,512,,images/s144fc8_016896_020480.jpg,context/s144fc8_016896_020480.jpg
s144fc8_f08,s144fc8,54,8,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,15360,2560,512,,images/s144fc8_015360_002560.jpg,context/s144fc8_015360_002560.jpg
s144fc8_f09,s144fc8,54,9,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,28160,16384,512,,images/s144fc8_028160_016384.jpg,context/s144fc8_028160_016384.jpg
s144fc8_f10,s144fc8,54,10,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,23552,8704,512,,images/s144fc8_023552_008704.jpg,context/s144fc8_023552_008704.jpg
s144fc8_f11,s144fc8,54,11,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,20992,3584,512,,images/s144fc8_020992_003584.jpg,context/s144fc8_020992_003584.jpg
s144fc8_f12,s144fc8,54,12,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,19968,5120,512,,images/s144fc8_019968_005120.jpg,context/s144fc8_019968_005120.jpg
s144fc8_f13,s144fc8,54,13,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,23552,4608,512,,images/s144fc8_023552_004608.jpg,context/s144fc8_023552_004608.jpg
s144fc8_f14,s144fc8,54,14,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22016,7168,512,,images/s144fc8_022016_007168.jpg,context/s144fc8_022016_007168.jpg
s144fc8_f15,s144fc8,54,15,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14848,20992,512,,images/s144fc8_014848_020992.jpg,context/s144fc8_014848_020992.jpg
s144fc8_f16,s144fc8,54,16,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10240,18432,512,,images/s144fc8_010240_018432.jpg,context/s144fc8_010240_018432.jpg
s144fc8_f17,s144fc8,54,17,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,16896,20480,512,,images/s144fc8_016896_020480.jpg,context/s144fc8_016896_020480.jpg
s144fc8_f18,s144fc8,54,18,R26-122-35_HE_94,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,10240,18432,512,,images/s144fc8_010240_018432.jpg,context/s144fc8_010240_018432.jpg
s58463f_f01,s58463f,55,1,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,15360,14336,512,-1.869543711659956,images/s58463f_015360_014336.jpg,context/s58463f_015360_014336.jpg
s58463f_f02,s58463f,55,2,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,28160,14848,512,8.687965606877722,images/s58463f_028160_014848.jpg,context/s58463f_028160_014848.jpg
s58463f_f03,s58463f,55,3,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,17408,14336,512,1.905719904427222,images/s58463f_017408_014336.jpg,context/s58463f_017408_014336.jpg
s58463f_f04,s58463f,55,4,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,5632,16384,512,,images/s58463f_005632_016384.jpg,context/s58463f_005632_016384.jpg
s58463f_f05,s58463f,55,5,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,28672,16384,512,1.8891330221790024,images/s58463f_028672_016384.jpg,context/s58463f_028672_016384.jpg
s58463f_f06,s58463f,55,6,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,25088,16896,512,-0.6056063413234525,images/s58463f_025088_016896.jpg,context/s58463f_025088_016896.jpg
s58463f_f07,s58463f,55,7,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,24576,14848,512,3.7766140492112967,images/s58463f_024576_014848.jpg,context/s58463f_024576_014848.jpg
s58463f_f08,s58463f,55,8,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,20480,16896,512,4.890469190161193,images/s58463f_020480_016896.jpg,context/s58463f_020480_016896.jpg
s58463f_f09,s58463f,55,9,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,10752,16384,512,7.544230247969696,images/s58463f_010752_016384.jpg,context/s58463f_010752_016384.jpg
s58463f_f10,s58463f,55,10,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,27136,16384,512,1.8286785566612616,images/s58463f_027136_016384.jpg,context/s58463f_027136_016384.jpg
s58463f_f11,s58463f,55,11,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,12288,16896,512,4.705187536477132,images/s58463f_012288_016896.jpg,context/s58463f_012288_016896.jpg
s58463f_f12,s58463f,55,12,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,5632,14848,512,4.778595538422713,images/s58463f_005632_014848.jpg,context/s58463f_005632_014848.jpg
s58463f_f13,s58463f,55,13,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,8192,15360,512,,images/s58463f_008192_015360.jpg,context/s58463f_008192_015360.jpg
s58463f_f14,s58463f,55,14,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,13824,14848,512,1.2470944541203188,images/s58463f_013824_014848.jpg,context/s58463f_013824_014848.jpg
s58463f_f15,s58463f,55,15,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,18432,14336,512,2.3902217688845577,images/s58463f_018432_014336.jpg,context/s58463f_018432_014336.jpg
s58463f_f16,s58463f,55,16,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,uniform,7168,14848,512,4.650519227210229,images/s58463f_007168_014848.jpg,context/s58463f_007168_014848.jpg
s58463f_f17,s58463f,55,17,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,repeat,27136,16384,512,1.8286785566612616,images/s58463f_027136_016384.jpg,context/s58463f_027136_016384.jpg
s58463f_f18,s58463f,55,18,R22-354_25_ACLY656 NASH 6,ACLY656,2025-03-28_Celina 656D H&E,nash,train,repeat,28672,16384,512,1.8891330221790024,images/s58463f_028672_016384.jpg,context/s58463f_028672_016384.jpg
s9e1f46_f01,s9e1f46,56,1,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,39936,0,512,,images/s9e1f46_039936_000000.jpg,context/s9e1f46_039936_000000.jpg
s9e1f46_f02,s9e1f46,56,2,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,16896,15872,512,,images/s9e1f46_016896_015872.jpg,context/s9e1f46_016896_015872.jpg
s9e1f46_f03,s9e1f46,56,3,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,13824,40448,512,,images/s9e1f46_013824_040448.jpg,context/s9e1f46_013824_040448.jpg
s9e1f46_f04,s9e1f46,56,4,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,23040,4096,512,,images/s9e1f46_023040_004096.jpg,context/s9e1f46_023040_004096.jpg
s9e1f46_f05,s9e1f46,56,5,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,41472,25088,512,,images/s9e1f46_041472_025088.jpg,context/s9e1f46_041472_025088.jpg
s9e1f46_f06,s9e1f46,56,6,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,32768,25600,512,,images/s9e1f46_032768_025600.jpg,context/s9e1f46_032768_025600.jpg
s9e1f46_f07,s9e1f46,56,7,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,26112,34816,512,,images/s9e1f46_026112_034816.jpg,context/s9e1f46_026112_034816.jpg
s9e1f46_f08,s9e1f46,56,8,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,9728,10752,512,,images/s9e1f46_009728_010752.jpg,context/s9e1f46_009728_010752.jpg
s9e1f46_f09,s9e1f46,56,9,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,47616,38912,512,,images/s9e1f46_047616_038912.jpg,context/s9e1f46_047616_038912.jpg
s9e1f46_f10,s9e1f46,56,10,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,45568,32768,512,,images/s9e1f46_045568_032768.jpg,context/s9e1f46_045568_032768.jpg
s9e1f46_f11,s9e1f46,56,11,R25-079_14_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,18432,29696,512,,images/s9e1f46_018432_029696.jpg,context/s9e1f46_018432_029696.jpg
