order,tile_id,slide,image,context,tile_um,context_um,core_box,dup_of
485,R25-264-3_x008192_y020992,R25-264-3,images/R25-264-3_x008192_y020992.png,context/R25-264-3_x008192_y020992.jpg,253.6,760.8,341 341 341 341,
486,R25-264-12_x028672_y015360,R25-264-12,images/R25-264-12_x028672_y015360.png,context/R25-264-12_x028672_y015360.jpg,253.6,760.8,341 341 341 341,
487,R25-264-32_x014336_y011264,R25-264-32,images/R25-264-32_x014336_y011264.png,context/R25-264-32_x014336_y011264.jpg,253.6,760.8,341 341 341 341,
488,R25-264-13_x036352_y018944,R25-264-13,images/R25-264-13_x036352_y018944.png,context/R25-264-13_x036352_y018944.jpg,253.6,760.8,341 341 341 341,
489,R25-264-10_x030720_y015872,R25-264-10,images/R25-264-10_x030720_y015872.png,context/R25-264-10_x030720_y015872.jpg,253.6,760.8,341 341 341 341,
490,R25-264-13_x009216_y018944,R25-264-13,images/R25-264-13_x009216_y018944.png,context/R25-264-13_x009216_y018944.jpg,253.6,760.8,341 341 341 341,
491,R26-122-3_HE_72_x017408_y010240,R26-122-3_HE_72,images/R26-122-3_HE_72_x017408_y010240.png,context/R26-122-3_HE_72_x017408_y010240.jpg,253.6,760.8,341 341 341 341,
492,R26-122-26_HE_107_x019456_y011264,R26-122-26_HE_107,images/R26-122-26_HE_107_x019456_y011264.png,context/R26-122-26_HE_107_x019456_y011264.jpg,253.6,760.8,341 341 341 341,
493,R25-264-36_x012800_y021504,R25-264-36,images/R25-264-36_x012800_y021504.png,context/R25-264-36_x012800_y021504.jpg,253.6,760.8,341 341 341 341,
494,R26-122-22_HE_106_x012288_y010752,R26-122-22_HE_106,images/R26-122-22_HE_106_x012288_y010752.png,context/R26-122-22_HE_106_x012288_y010752.jpg,253.6,760.8,341 341 341 341,
495,R25-264-30_x024064_y019968,R25-264-30,images/R25-264-30_x024064_y019968.png,context/R25-264-30_x024064_y019968.jpg,253.6,760.8,341 341 341 341,
496,R25-264-32_x038400_y022016,R25-264-32,images/R25-264-32_x038400_y022016.png,context/R25-264-32_x038400_y022016.jpg,253.6,760.8,341 341 341 341,
497,R26-122-17_HE_101_x020992_y019968,R26-122-17_HE_101,images/R26-122-17_HE_101_x020992_y019968.png,context/R26-122-17_HE_101_x020992_y019968.jpg,253.6,760.8,341 341 341 341,
498,R26-122-10_HE_79_x019968_y011264,R26-122-10_HE_79,images/R26-122-10_HE_79_x019968_y011264.png,context/R26-122-10_HE_79_x019968_y011264.jpg,253.6,760.8,341 341 341 341,
499,R26-122-15_HE_85_x009728_y014336,R26-122-15_HE_85,images/R26-122-15_HE_85_x009728_y014336.png,context/R26-122-15_HE_85_x009728_y014336.jpg,253.6,760.8,341 341 341 341,
500,R26-122-10_HE_79_x023040_y011264,R26-122-10_HE_79,images/R26-122-10_HE_79_x023040_y011264.png,context/R26-122-10_HE_79_x023040_y011264.jpg,253.6,760.8,341 341 341 341,
501,R25-264-35_x003072_y020480,R25-264-35,images/R25-264-35_x003072_y020480.png,context/R25-264-35_x003072_y020480.jpg,253.6,760.8,341 341 341 341,
502,R25-264-10_x008704_y022528,R25-264-10,images/R25-264-10_x008704_y022528.png,context/R25-264-10_x008704_y022528.jpg,253.6,760.8,341 341 341 341,
503,R25-264-34_x022528_y011776,R25-264-34,images/R25-264-34_x022528_y011776.png,context/R25-264-34_x022528_y011776.jpg,253.6,760.8,341 341 341 341,
504,R25-264-33_x020992_y017920,R25-264-33,images/R25-264-33_x020992_y017920.png,context/R25-264-33_x020992_y017920.jpg,253.6,760.8,341 341 341 341,
505,R25-264-33_x022528_y018432,R25-264-33,images/R25-264-33_x022528_y018432.png,context/R25-264-33_x022528_y018432.jpg,253.6,760.8,341 341 341 341,
506,R25-264-33_x031744_y015360,R25-264-33,images/R25-264-33_x031744_y015360.png,context/R25-264-33_x031744_y015360.jpg,253.6,760.8,341 341 341 341,
507,R25-264-31_x029696_y016384,R25-264-31,images/R25-264-31_x029696_y016384.png,context/R25-264-31_x029696_y016384.jpg,253.6,760.8,341 341 341 341,
508,R26-122-1_HE_70_x018944_y014848,R26-122-1_HE_70,images/R26-122-1_HE_70_x018944_y014848.png,context/R26-122-1_HE_70_x018944_y014848.jpg,253.6,760.8,341 341 341 341,
509,R25-264-30_x008192_y008704,R25-264-30,images/R25-264-30_x008192_y008704.png,context/R25-264-30_x008192_y008704.jpg,253.6,760.8,341 341 341 341,
510,R25-264-33_x030208_y017920,R25-264-33,images/R25-264-33_x030208_y017920.png,context/R25-264-33_x030208_y017920.jpg,253.6,760.8,341 341 341 341,
511,R25-264-10_x017408_y011776,R25-264-10,images/R25-264-10_x017408_y011776.png,context/R25-264-10_x017408_y011776.jpg,253.6,760.8,341 341 341 341,
512,R25-264-35_x016384_y019968,R25-264-35,images/R25-264-35_x016384_y019968.png,context/R25-264-35_x016384_y019968.jpg,253.6,760.8,341 341 341 341,
513,R25-264-37_x020992_y010240,R25-264-37,images/R25-264-37_x020992_y010240.png,context/R25-264-37_x020992_y010240.jpg,253.6,760.8,341 341 341 341,
514,R25-264-13_x039936_y011264,R25-264-13,images/R25-264-13_x039936_y011264.png,context/R25-264-13_x039936_y011264.jpg,253.6,760.8,341 341 341 341,
515,R25-264-10_x033792_y015872,R25-264-10,images/R25-264-10_x033792_y015872.png,context/R25-264-10_x033792_y015872.jpg,253.6,760.8,341 341 341 341,
516,R25-264-30_x035840_y026112,R25-264-30,images/R25-264-30_x035840_y026112.png,context/R25-264-30_x035840_y026112.jpg,253.6,760.8,341 341 341 341,
517,R25-264-10_x026112_y016384,R25-264-10,images/R25-264-10_x026112_y016384.png,context/R25-264-10_x026112_y016384.jpg,253.6,760.8,341 341 341 341,
518,R26-122-3_HE_72_x012800_y016384,R26-122-3_HE_72,images/R26-122-3_HE_72_x012800_y016384.png,context/R26-122-3_HE_72_x012800_y016384.jpg,253.6,760.8,341 341 341 341,
519,R25-264-34_x009728_y011776,R25-264-34,images/R25-264-34_x009728_y011776.png,context/R25-264-34_x009728_y011776.jpg,253.6,760.8,341 341 341 341,
520,R25-264-36_x035328_y012288,R25-264-36,images/R25-264-36_x035328_y012288.png,context/R25-264-36_x035328_y012288.jpg,253.6,760.8,341 341 341 341,
521,R25-264-32_x037888_y019968,R25-264-32,images/R25-264-32_x037888_y019968.png,context/R25-264-32_x037888_y019968.jpg,253.6,760.8,341 341 341 341,
522,R26-122-12_HE_81_x022016_y009216,R26-122-12_HE_81,images/R26-122-12_HE_81_x022016_y009216.png,context/R26-122-12_HE_81_x022016_y009216.jpg,253.6,760.8,341 341 341 341,
523,R25-264-1_x010240_y022016,R25-264-1,images/R25-264-1_x010240_y022016.png,context/R25-264-1_x010240_y022016.jpg,253.6,760.8,341 341 341 341,
524,R25-264-11_x024576_y011264,R25-264-11,images/R25-264-11_x024576_y011264.png,context/R25-264-11_x024576_y011264.jpg,253.6,760.8,341 341 341 341,
525,R26-122-15_HE_85_x025600_y014336,R26-122-15_HE_85,images/R26-122-15_HE_85_x025600_y014336.png,context/R26-122-15_HE_85_x025600_y014336.jpg,253.6,760.8,341 341 341 341,
526,R25-264-32_x031232_y019456,R25-264-32,images/R25-264-32_x031232_y019456.png,context/R25-264-32_x031232_y019456.jpg,253.6,760.8,341 341 341 341,
527,R25-264-3_x024064_y014336,R25-264-3,images/R25-264-3_x024064_y014336.png,context/R25-264-3_x024064_y014336.jpg,253.6,760.8,341 341 341 341,
528,R26-122-36_HE_95_x017920_y014336,R26-122-36_HE_95,images/R26-122-36_HE_95_x017920_y014336.png,context/R26-122-36_HE_95_x017920_y014336.jpg,253.6,760.8,341 341 341 341,
529,R25-264-35_x004096_y019968,R25-264-35,images/R25-264-35_x004096_y019968.png,context/R25-264-35_x004096_y019968.jpg,253.6,760.8,341 341 341 341,
530,R25-264-31_x026112_y009728,R25-264-31,images/R25-264-31_x026112_y009728.png,context/R25-264-31_x026112_y009728.jpg,253.6,760.8,341 341 341 341,
531,R25-264-31_x013312_y009728,R25-264-31,images/R25-264-31_x013312_y009728.png,context/R25-264-31_x013312_y009728.jpg,253.6,760.8,341 341 341 341,
532,R26-122-3_HE_72_x006656_y009728,R26-122-3_HE_72,images/R26-122-3_HE_72_x006656_y009728.png,context/R26-122-3_HE_72_x006656_y009728.jpg,253.6,760.8,341 341 341 341,
533,R26-122-9_HE_78_x015872_y018944,R26-122-9_HE_78,images/R26-122-9_HE_78_x015872_y018944.png,context/R26-122-9_HE_78_x015872_y018944.jpg,253.6,760.8,341 341 341 341,
534,R25-264-31_x018944_y019456,R25-264-31,images/R25-264-31_x018944_y019456.png,context/R25-264-31_x018944_y019456.jpg,253.6,760.8,341 341 341 341,
535,R25-264-12_x035328_y010752,R25-264-12,images/R25-264-12_x035328_y010752.png,context/R25-264-12_x035328_y010752.jpg,253.6,760.8,341 341 341 341,
536,R25-264-34_x028672_y018432,R25-264-34,images/R25-264-34_x028672_y018432.png,context/R25-264-34_x028672_y018432.jpg,253.6,760.8,341 341 341 341,
537,R25-264-33_x030208_y007680,R25-264-33,images/R25-264-33_x030208_y007680.png,context/R25-264-33_x030208_y007680.jpg,253.6,760.8,341 341 341 341,
538,R25-264-11_x037376_y011264,R25-264-11,images/R25-264-11_x037376_y011264.png,context/R25-264-11_x037376_y011264.jpg,253.6,760.8,341 341 341 341,
539,R25-264-10_x014848_y016896,R25-264-10,images/R25-264-10_x014848_y016896.png,context/R25-264-10_x014848_y016896.jpg,253.6,760.8,341 341 341 341,
540,R25-264-35_x008192_y015360,R25-264-35,images/R25-264-35_x008192_y015360.png,context/R25-264-35_x008192_y015360.jpg,253.6,760.8,341 341 341 341,
541,R25-264-13_x040960_y023040,R25-264-13,images/R25-264-13_x040960_y023040.png,context/R25-264-13_x040960_y023040.jpg,253.6,760.8,341 341 341 341,
542,R25-264-10_x019968_y011776,R25-264-10,images/R25-264-10_x019968_y011776.png,context/R25-264-10_x019968_y011776.jpg,253.6,760.8,341 341 341 341,
543,R25-264-34_x033792_y010752,R25-264-34,images/R25-264-34_x033792_y010752.png,context/R25-264-34_x033792_y010752.jpg,253.6,760.8,341 341 341 341,
544,R25-264-3_x038912_y020992,R25-264-3,images/R25-264-3_x038912_y020992.png,context/R25-264-3_x038912_y020992.jpg,253.6,760.8,341 341 341 341,
545,R25-264-30_x008192_y014336,R25-264-30,images/R25-264-30_x008192_y014336.png,context/R25-264-30_x008192_y014336.jpg,253.6,760.8,341 341 341 341,
546,R25-264-11_x010240_y012800,R25-264-11,images/R25-264-11_x010240_y012800.png,context/R25-264-11_x010240_y012800.jpg,253.6,760.8,341 341 341 341,
547,R25-264-13_x022528_y011264,R25-264-13,images/R25-264-13_x022528_y011264.png,context/R25-264-13_x022528_y011264.jpg,253.6,760.8,341 341 341 341,
548,R26-122-10_HE_79_x021504_y008704,R26-122-10_HE_79,images/R26-122-10_HE_79_x021504_y008704.png,context/R26-122-10_HE_79_x021504_y008704.jpg,253.6,760.8,341 341 341 341,
549,R25-264-3_x025088_y027648,R25-264-3,images/R25-264-3_x025088_y027648.png,context/R25-264-3_x025088_y027648.jpg,253.6,760.8,341 341 341 341,
550,R25-264-34_x010752_y011776,R25-264-34,images/R25-264-34_x010752_y011776.png,context/R25-264-34_x010752_y011776.jpg,253.6,760.8,341 341 341 341,
551,R25-264-32_x014336_y022528,R25-264-32,images/R25-264-32_x014336_y022528.png,context/R25-264-32_x014336_y022528.jpg,253.6,760.8,341 341 341 341,
552,R25-264-3_x024576_y020992,R25-264-3,images/R25-264-3_x024576_y020992.png,context/R25-264-3_x024576_y020992.jpg,253.6,760.8,341 341 341 341,
553,R25-264-34_x020480_y009728,R25-264-34,images/R25-264-34_x020480_y009728.png,context/R25-264-34_x020480_y009728.jpg,253.6,760.8,341 341 341 341,
554,R26-122-31_HE_98_x027136_y010240,R26-122-31_HE_98,images/R26-122-31_HE_98_x027136_y010240.png,context/R26-122-31_HE_98_x027136_y010240.jpg,253.6,760.8,341 341 341 341,
555,R25-264-32_x016896_y019968,R25-264-32,images/R25-264-32_x016896_y019968.png,context/R25-264-32_x016896_y019968.jpg,253.6,760.8,341 341 341 341,
556,R25-264-11_x006656_y010752,R25-264-11,images/R25-264-11_x006656_y010752.png,context/R25-264-11_x006656_y010752.jpg,253.6,760.8,341 341 341 341,
557,R26-122-19_HE_103_x015360_y019968,R26-122-19_HE_103,images/R26-122-19_HE_103_x015360_y019968.png,context/R26-122-19_HE_103_x015360_y019968.jpg,253.6,760.8,341 341 341 341,
558,R26-122-17_HE_101_x014848_y018944,R26-122-17_HE_101,images/R26-122-17_HE_101_x014848_y018944.png,context/R26-122-17_HE_101_x014848_y018944.jpg,253.6,760.8,341 341 341 341,
559,R25-264-10_x035840_y011264,R25-264-10,images/R25-264-10_x035840_y011264.png,context/R25-264-10_x035840_y011264.jpg,253.6,760.8,341 341 341 341,
560,R25-264-12_x008192_y022016__r2,R25-264-12,images/R25-264-12_x008192_y022016.png,context/R25-264-12_x008192_y022016.jpg,253.6,760.8,341 341 341 341,R25-264-12_x008192_y022016
561,R25-264-35_x025088_y009728,R25-264-35,images/R25-264-35_x025088_y009728.png,context/R25-264-35_x025088_y009728.jpg,253.6,760.8,341 341 341 341,
562,R26-122-29_HE_82_x019456_y016896,R26-122-29_HE_82,images/R26-122-29_HE_82_x019456_y016896.png,context/R26-122-29_HE_82_x019456_y016896.jpg,253.6,760.8,341 341 341 341,
563,R25-264-13_x022528_y018944,R25-264-13,images/R25-264-13_x022528_y018944.png,context/R25-264-13_x022528_y018944.jpg,253.6,760.8,341 341 341 341,
564,R25-264-1_x024576_y022528,R25-264-1,images/R25-264-1_x024576_y022528.png,context/R25-264-1_x024576_y022528.jpg,253.6,760.8,341 341 341 341,
565,R25-264-30_x006656_y019968,R25-264-30,images/R25-264-30_x006656_y019968.png,context/R25-264-30_x006656_y019968.jpg,253.6,760.8,341 341 341 341,
566,R25-264-30_x047104_y013824,R25-264-30,images/R25-264-30_x047104_y013824.png,context/R25-264-30_x047104_y013824.jpg,253.6,760.8,341 341 341 341,
567,R25-264-34_x016384_y009728,R25-264-34,images/R25-264-34_x016384_y009728.png,context/R25-264-34_x016384_y009728.jpg,253.6,760.8,341 341 341 341,
568,R25-264-10_x034304_y006656,R25-264-10,images/R25-264-10_x034304_y006656.png,context/R25-264-10_x034304_y006656.jpg,253.6,760.8,341 341 341 341,
569,R25-264-32_x006656_y022528,R25-264-32,images/R25-264-32_x006656_y022528.png,context/R25-264-32_x006656_y022528.jpg,253.6,760.8,341 341 341 341,
570,R26-122-12_HE_81_x011264_y008704,R26-122-12_HE_81,images/R26-122-12_HE_81_x011264_y008704.png,context/R26-122-12_HE_81_x011264_y008704.jpg,253.6,760.8,341 341 341 341,
571,R25-264-37_x036352_y009728,R25-264-37,images/R25-264-37_x036352_y009728.png,context/R25-264-37_x036352_y009728.jpg,253.6,760.8,341 341 341 341,
572,R25-264-34_x009728_y010752,R25-264-34,images/R25-264-34_x009728_y010752.png,context/R25-264-34_x009728_y010752.jpg,253.6,760.8,341 341 341 341,
573,R25-264-13_x006144_y011776,R25-264-13,images/R25-264-13_x006144_y011776.png,context/R25-264-13_x006144_y011776.jpg,253.6,760.8,341 341 341 341,
574,R25-264-35_x012800_y008704__r2,R25-264-35,images/R25-264-35_x012800_y008704.png,context/R25-264-35_x012800_y008704.jpg,253.6,760.8,341 341 341 341,R25-264-35_x012800_y008704
575,R25-264-11_x011776_y026624,R25-264-11,images/R25-264-11_x011776_y026624.png,context/R25-264-11_x011776_y026624.jpg,253.6,760.8,341 341 341 341,
576,R25-264-33_x013312_y017920,R25-264-33,images/R25-264-33_x013312_y017920.png,context/R25-264-33_x013312_y017920.jpg,253.6,760.8,341 341 341 341,
577,R25-264-3_x016384_y014336,R25-264-3,images/R25-264-3_x016384_y014336.png,context/R25-264-3_x016384_y014336.jpg,253.6,760.8,341 341 341 341,
578,R26-122-36_HE_95_x005632_y012288,R26-122-36_HE_95,images/R26-122-36_HE_95_x005632_y012288.png,context/R26-122-36_HE_95_x005632_y012288.jpg,253.6,760.8,341 341 341 341,
579,R25-264-13_x020992_y023552,R25-264-13,images/R25-264-13_x020992_y023552.png,context/R25-264-13_x020992_y023552.jpg,253.6,760.8,341 341 341 341,
580,R25-264-37_x032768_y007168,R25-264-37,images/R25-264-37_x032768_y007168.png,context/R25-264-37_x032768_y007168.jpg,253.6,760.8,341 341 341 341,
581,R25-264-33_x016896_y015360,R25-264-33,images/R25-264-33_x016896_y015360.png,context/R25-264-33_x016896_y015360.jpg,253.6,760.8,341 341 341 341,
582,R26-122-31_HE_98_x015360_y018944,R26-122-31_HE_98,images/R26-122-31_HE_98_x015360_y018944.png,context/R26-122-31_HE_98_x015360_y018944.jpg,253.6,760.8,341 341 341 341,
583,R25-264-37_x012800_y020480,R25-264-37,images/R25-264-37_x012800_y020480.png,context/R25-264-37_x012800_y020480.jpg,253.6,760.8,341 341 341 341,
584,R25-264-33_x013312_y018944,R25-264-33,images/R25-264-33_x013312_y018944.png,context/R25-264-33_x013312_y018944.jpg,253.6,760.8,341 341 341 341,
585,R26-122-12_HE_81_x016896_y009216,R26-122-12_HE_81,images/R26-122-12_HE_81_x016896_y009216.png,context/R26-122-12_HE_81_x016896_y009216.jpg,253.6,760.8,341 341 341 341,
586,R25-264-13_x033280_y023040,R25-264-13,images/R25-264-13_x033280_y023040.png,context/R25-264-13_x033280_y023040.jpg,253.6,760.8,341 341 341 341,
587,R26-122-29_HE_82_x021504_y016896,R26-122-29_HE_82,images/R26-122-29_HE_82_x021504_y016896.png,context/R26-122-29_HE_82_x021504_y016896.jpg,253.6,760.8,341 341 341 341,
588,R26-122-29_HE_82_x004608_y010752,R26-122-29_HE_82,images/R26-122-29_HE_82_x004608_y010752.png,context/R26-122-29_HE_82_x004608_y010752.jpg,253.6,760.8,341 341 341 341,
589,R26-122-17_HE_101_x008704_y016896__r2,R26-122-17_HE_101,images/R26-122-17_HE_101_x008704_y016896.png,context/R26-122-17_HE_101_x008704_y016896.jpg,253.6,760.8,341 341 341 341,R26-122-17_HE_101_x008704_y016896
590,R25-264-31_x010752_y016896,R25-264-31,images/R25-264-31_x010752_y016896.png,context/R25-264-31_x010752_y016896.jpg,253.6,760.8,341 341 341 341,
591,R25-264-13_x005120_y023552,R25-264-13,images/R25-264-13_x005120_y023552.png,context/R25-264-13_x005120_y023552.jpg,253.6,760.8,341 341 341 341,
592,R25-264-11_x009728_y011264__r2,R25-264-11,images/R25-264-11_x009728_y011264.png,context/R25-264-11_x009728_y011264.jpg,253.6,760.8,341 341 341 341,R25-264-11_x009728_y011264
593,R25-264-1_x023552_y024064,R25-264-1,images/R25-264-1_x023552_y024064.png,context/R25-264-1_x023552_y024064.jpg,253.6,760.8,341 341 341 341,
594,R25-264-30_x020480_y008192,R25-264-30,images/R25-264-30_x020480_y008192.png,context/R25-264-30_x020480_y008192.jpg,253.6,760.8,341 341 341 341,
595,R25-264-12_x024064_y010752,R25-264-12,images/R25-264-12_x024064_y010752.png,context/R25-264-12_x024064_y010752.jpg,253.6,760.8,341 341 341 341,
596,R25-264-30_x017408_y014336,R25-264-30,images/R25-264-30_x017408_y014336.png,context/R25-264-30_x017408_y014336.jpg,253.6,760.8,341 341 341 341,
597,R25-264-35_x015872_y009728,R25-264-35,images/R25-264-35_x015872_y009728.png,context/R25-264-35_x015872_y009728.jpg,253.6,760.8,341 341 341 341,
598,R25-264-13_x029184_y018944,R25-264-13,images/R25-264-13_x029184_y018944.png,context/R25-264-13_x029184_y018944.jpg,253.6,760.8,341 341 341 341,
599,R25-264-3_x039936_y027648,R25-264-3,images/R25-264-3_x039936_y027648.png,context/R25-264-3_x039936_y027648.jpg,253.6,760.8,341 341 341 341,
600,R25-264-3_x033792_y014336,R25-264-3,images/R25-264-3_x033792_y014336.png,context/R25-264-3_x033792_y014336.jpg,253.6,760.8,341 341 341 341,
601,R25-264-30_x044032_y007680,R25-264-30,images/R25-264-30_x044032_y007680.png,context/R25-264-30_x044032_y007680.jpg,253.6,760.8,341 341 341 341,
602,R25-264-32_x032256_y019968,R25-264-32,images/R25-264-32_x032256_y019968.png,context/R25-264-32_x032256_y019968.jpg,253.6,760.8,341 341 341 341,
603,R25-264-32_x018944_y022528,R25-264-32,images/R25-264-32_x018944_y022528.png,context/R25-264-32_x018944_y022528.jpg,253.6,760.8,341 341 341 341,
604,R25-264-33_x018944_y007680,R25-264-33,images/R25-264-33_x018944_y007680.png,context/R25-264-33_x018944_y007680.jpg,253.6,760.8,341 341 341 341,
605,R25-264-33_x011264_y019968,R25-264-33,images/R25-264-33_x011264_y019968.png,context/R25-264-33_x011264_y019968.jpg,253.6,760.8,341 341 341 341,
606,R25-264-10_x024064_y011264,R25-264-10,images/R25-264-10_x024064_y011264.png,context/R25-264-10_x024064_y011264.jpg,253.6,760.8,341 341 341 341,
607,R25-264-11_x036352_y026624,R25-264-11,images/R25-264-11_x036352_y026624.png,context/R25-264-11_x036352_y026624.jpg,253.6,760.8,341 341 341 341,
608,R25-264-37_x028160_y007680,R25-264-37,images/R25-264-37_x028160_y007680.png,context/R25-264-37_x028160_y007680.jpg,253.6,760.8,341 341 341 341,
609,R26-122-19_HE_103_x004608_y013312,R26-122-19_HE_103,images/R26-122-19_HE_103_x004608_y013312.png,context/R26-122-19_HE_103_x004608_y013312.jpg,253.6,760.8,341 341 341 341,
610,R25-264-12_x016384_y011264,R25-264-12,images/R25-264-12_x016384_y011264.png,context/R25-264-12_x016384_y011264.jpg,253.6,760.8,341 341 341 341,
611,R25-264-1_x024576_y020992,R25-264-1,images/R25-264-1_x024576_y020992.png,context/R25-264-1_x024576_y020992.jpg,253.6,760.8,341 341 341 341,
612,R25-264-37_x019968_y020480,R25-264-37,images/R25-264-37_x019968_y020480.png,context/R25-264-37_x019968_y020480.jpg,253.6,760.8,341 341 341 341,
