tile_id,slide,cohort,diet,batch,split,band,score,score_pct,n_scored_cells,x,y,size,tissue_fraction,frame_tiles,frame_patches,dup_of,order
R25-264-35_x031744_y019456,R25-264-35,MASH,unknown,2025-08-25HE,test,upper,3.5823,70.99,4,31744,19456,512,1.0,,,,917
R25-264-35_x009216_y009216,R25-264-35,MASH,unknown,2025-08-25HE,test,low,0.1545,10.5,3,9216,9216,512,1.0,,,,918
R25-264-3_x023040_y014336,R25-264-3,MASH,unknown,2025-08-25HE,train,mid,0.8838,33.45,1,23040,14336,512,1.0,,,,919
R26-122-6_HE_75_x012800_y010240__r2,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,3.69,72.83,6,12800,10240,512,1.0,,,R26-122-6_HE_75_x012800_y010240,920
R25-264-37_x012800_y020480__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,high,7.4746,98.47,9,12800,20480,512,1.0,,,R25-264-37_x012800_y020480,921
R25-264-36_x016384_y007680,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,4.0297,73.11,6,16384,7680,512,1.0,,,,922
R26-122-9_HE_78_x010752_y012800,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,2.5594,43.78,2,10752,12800,512,1.0,,,,923
R25-264-1_x024576_y023552,R25-264-1,MASH,unknown,2025-08-25HE,train,high,3.3064,97.02,1,24576,23552,512,1.0,,,,924
R25-264-3_x017920_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,0.416,26.01,2,17920,20992,512,1.0,,,,925
R25-264-3_x009728_y014848,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,2.7303,67.23,2,9728,14848,512,1.0,,,,926
R26-122-3_HE_72_x009216_y016384,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,high,4.9769,92.7,4,9216,16384,512,1.0,,,,927
R25-264-33_x023552_y018944,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,4.5705,85.88,5,23552,18944,512,1.0,,,,928
R25-264-1_x016896_y020480,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,-2.4463,13.1,1,16896,20480,512,1.0,,,,929
R25-264-3_x030208_y014336__r2,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,0.0054,18.92,2,30208,14336,512,1.0,,,R25-264-3_x030208_y014336,930
R25-264-1_x006656_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,1.2705,77.38,2,6656,24064,512,1.0,,,,931
R25-264-33_x019968_y017408__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,4.2224,82.35,7,19968,17408,512,1.0,,,R25-264-33_x019968_y017408,932
R26-122-1_HE_70_x023040_y005632,R26-122-1_HE_70,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,0.792,11.39,5,23040,5632,512,1.0,,,,933
R26-122-1_HE_70_x017408_y022016,R26-122-1_HE_70,CCl4,unknown,2026-04-20_CCl4_HE,train,high,5.4761,94.36,6,17408,22016,512,1.0,,,,934
R25-264-36_x026112_y011776__r2,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,2.238,39.78,3,26112,11776,512,1.0,,,R25-264-36_x026112_y011776,935
R25-264-35_x012800_y009728,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.448,92.82,6,12800,9728,512,1.0,,,,936
R25-264-36_x017920_y011776,R25-264-36,MASH,unknown,2025-08-25HE,train,high,9.6543,99.72,5,17920,11776,512,1.0,,,,937
R25-264-32_x028160_y022016,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,-0.5023,21.29,1,28160,22016,512,1.0,,,,938
R25-264-31_x022016_y019968,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.4768,74.23,1,22016,19968,512,1.0,,,,939
R25-264-3_x032768_y027648__r2,R25-264-3,MASH,unknown,2025-08-25HE,train,high,5.213,94.93,6,32768,27648,512,1.0,,,R25-264-3_x032768_y027648,940
R25-264-33_x029184_y017920,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,3.6084,74.41,4,29184,17920,512,1.0,,,,941
R25-264-12_x018432_y015360,R25-264-12,MASH,unknown,2025-08-25HE,test,low,,0.0,0,18432,15360,512,1.0,,,,942
R25-264-33_x021504_y007680,R25-264-33,MASH,unknown,2025-08-25HE,train,mid,2.3425,49.41,3,21504,7680,512,1.0,,,,943
R25-264-12_x010240_y014848,R25-264-12,MASH,unknown,2025-08-25HE,test,low,,0.0,0,10240,14848,512,1.0,,,,944
R25-264-31_x018944_y016384,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,-0.4776,12.58,2,18944,16384,512,1.0,,,,945
R25-264-12_x025088_y022016__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,high,3.6946,93.07,5,25088,22016,512,1.0,,,R25-264-12_x025088_y022016,946
R25-264-37_x014336_y010752,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,1.6689,22.25,5,14336,10752,512,1.0,,,,947
R26-122-38_HE_97_x010240_y010752,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,upper,4.9656,80.77,6,10240,10752,512,1.0,,,,948
R25-264-11_x020480_y026112,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,20480,26112,512,1.0,,,,949
R25-264-33_x034304_y014848__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,mid,2.1704,45.59,7,34304,14848,512,1.0,,,R25-264-33_x034304_y014848,950
R25-264-35_x010240_y009728,R25-264-35,MASH,unknown,2025-08-25HE,test,low,1.2582,26.8,2,10240,9728,512,1.0,,,,951
R25-264-3_x017408_y014336,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,2.5184,62.16,1,17408,14336,512,1.0,,,,952
R25-264-1_x019456_y021504,R25-264-1,MASH,unknown,2025-08-25HE,train,mid,-0.2713,48.21,1,19456,21504,512,1.0,,,,953
R26-122-17_HE_101_x011776_y018944,R26-122-17_HE_101,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.8414,47.51,4,11776,18944,512,1.0,,,,954
R25-264-35_x009728_y025600,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,3.2471,64.92,4,9728,25600,512,1.0,,,,955
R25-264-32_x016896_y019968__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,1.5566,48.67,2,16896,19968,512,1.0,,,R25-264-32_x016896_y019968,956
R26-122-3_HE_72_x016384_y015872,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,3.6043,74.16,5,16384,15872,512,0.9963,,,,957
R25-264-1_x030208_y021504,R25-264-1,MASH,unknown,2025-08-25HE,train,low,,0.0,0,30208,21504,512,1.0,,,,958
R26-122-1_HE_70_x020992_y011776,R26-122-1_HE_70,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.7833,98.76,5,20992,11776,512,1.0,,,,959
R26-122-22_HE_106_x007680_y011264,R26-122-22_HE_106,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,6.7833,96.3,7,7680,11264,512,1.0,,,,960
R25-264-36_x004096_y016896,R25-264-36,MASH,unknown,2025-08-25HE,train,high,5.3267,91.88,8,4096,16896,512,1.0,,,,961
R25-264-1_x029184_y021504,R25-264-1,MASH,unknown,2025-08-25HE,train,high,2.5844,91.07,1,29184,21504,512,1.0,,,,962
R25-264-11_x039936_y011264__r2,R25-264-11,MASH,unknown,2025-08-25HE,train,high,5.6854,92.9,7,39936,11264,512,1.0,,,R25-264-11_x039936_y011264,963
R26-122-10_HE_79_x007168_y008704,R26-122-10_HE_79,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,3.4622,67.52,5,7168,8704,512,1.0,,,,964
R25-264-12_x022016_y015360,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.8587,84.42,7,22016,15360,512,1.0,,,,965
R25-264-33_x031232_y018432,R25-264-33,MASH,unknown,2025-08-25HE,train,mid,2.9413,64.71,2,31232,18432,512,1.0,,,,966
R25-264-34_x028672_y011776,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,0.6263,36.7,1,28672,11776,512,1.0,,,,967
R25-264-32_x029696_y022528,R25-264-32,MASH,unknown,2025-08-25HE,test,high,4.3182,90.49,2,29696,22528,512,1.0,,,,968
R26-122-3_HE_72_x012288_y009216,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,5.3764,95.51,4,12288,9216,512,1.0,,,,969
R25-264-30_x007168_y014336,R25-264-30,MASH,unknown,2025-08-25HE,train,high,5.8505,97.63,3,7168,14336,512,1.0,,,,970
R25-264-36_x004096_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,low,-3.3854,1.12,1,4096,12288,512,1.0,,,,971
R25-264-33_x011776_y018432__r2,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,11776,18432,512,1.0,,,R25-264-33_x011776_y018432,972
R26-122-23_HE_91_x026624_y014848,R26-122-23_HE_91,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,4.0108,75.27,1,26624,14848,512,1.0,,,,973
R25-264-37_x032768_y010240,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,6.9638,96.93,8,32768,10240,512,1.0,,,,974
R25-264-35_x036352_y019456,R25-264-35,MASH,unknown,2025-08-25HE,test,upper,3.6186,71.55,2,36352,19456,512,0.9651,,,,975
R25-264-31_x012288_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,high,6.1886,96.01,1,12288,9728,512,1.0,,,,976
R25-264-1_x023552_y020480__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,23552,20480,512,1.0,,,R25-264-1_x023552_y020480,977
R25-264-13_x016384_y011776__r2,R25-264-13,MASH,unknown,2025-08-25HE,train,low,-1.886,5.75,1,16384,11776,512,1.0,,,R25-264-13_x016384_y011776,978
R25-264-37_x024576_y020480__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,mid,3.2732,56.27,9,24576,20480,512,1.0,,,R25-264-37_x024576_y020480,979
R26-122-2_HE_71_x008704_y009728,R26-122-2_HE_71,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,0.0157,7.09,3,8704,9728,512,1.0,,,,980
R25-264-35_x029184_y019456,R25-264-35,MASH,unknown,2025-08-25HE,test,mid,3.279,66.3,3,29184,19456,512,1.0,,,,981
R25-264-31_x004096_y019968,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,0.091,19.02,1,4096,19968,512,1.0,,,,982
R26-122-38_HE_97_x010752_y009728,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,5.6977,92.86,8,10752,9728,512,1.0,,,,983
R25-264-30_x019968_y014336,R25-264-30,MASH,unknown,2025-08-25HE,train,mid,2.4265,65.22,1,19968,14336,512,1.0,,,,984
R25-264-36_x025088_y006656,R25-264-36,MASH,unknown,2025-08-25HE,train,high,6.9012,97.76,6,25088,6656,512,1.0,,,,985
R26-122-12_HE_81_x015872_y016896,R26-122-12_HE_81,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,1.2363,13.9,2,15872,16896,512,1.0,,,,986
R26-122-3_HE_72_x021504_y009728,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,high,5.2341,94.38,7,21504,9728,512,1.0,,,,987
R25-264-32_x024064_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,low,,0.0,0,24064,18944,512,1.0,,,,988
R25-264-13_x006144_y023552,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,1.46,46.33,1,6144,23552,512,1.0,,,,989
R25-264-32_x028672_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,low,,0.0,0,28672,10752,512,1.0,,,,990
R25-264-11_x010752_y026624,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,-1.6262,6.45,1,10752,26624,512,1.0,,,,991
R25-264-11_x035328_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,high,8.012,99.35,9,35328,10240,512,1.0,,,,992
R25-264-3_x043520_y027648,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,3.718,81.76,3,43520,27648,512,1.0,,,,993
R25-264-11_x039936_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,2.3554,53.55,7,39936,10240,512,1.0,,,,994
R25-264-3_x014848_y007680,R25-264-3,MASH,unknown,2025-08-25HE,train,mid,2.3942,60.47,1,14848,7680,512,1.0,,,,995
R25-264-12_x009216_y011264,R25-264-12,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,9216,11264,512,1.0,,,,996
R25-264-33_x022528_y019968,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,22528,19968,512,0.8421,,,,997
R26-122-34_HE_93_x013312_y008704,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,5.3753,91.85,8,13312,8704,512,1.0,,,,998
R25-264-12_x036864_y021504,R25-264-12,MASH,unknown,2025-08-25HE,test,upper,2.0999,72.29,2,36864,21504,512,1.0,,,,999
R25-264-31_x032768_y016896,R25-264-31,MASH,unknown,2025-08-25HE,test,low,,0.0,0,32768,16896,512,1.0,,,,1000
R25-264-10_x032256_y011776,R25-264-10,MASH,unknown,2025-08-25HE,test,high,4.9946,90.34,4,32256,11776,512,1.0,,,,1001
R26-122-15_HE_85_x026112_y015360__r2,R26-122-15_HE_85,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.6506,73.12,7,26112,15360,512,1.0,,,R26-122-15_HE_85_x026112_y015360,1002
R25-264-13_x003072_y023552,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,6.5004,98.4,8,3072,23552,512,1.0,,,,1003
R25-264-34_x013824_y010240,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,1.142,46.48,2,13824,10240,512,1.0,,,,1004
R25-264-33_x010240_y015872,R25-264-33,MASH,unknown,2025-08-25HE,train,mid,2.8608,63.53,3,10240,15872,512,1.0,,,,1005
R25-264-34_x024576_y010240,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,0.4947,32.11,1,24576,10240,512,1.0,,,,1006
R25-264-34_x029696_y011264,R25-264-34,MASH,unknown,2025-08-25HE,train,anchor,-1.2223,11.62,1,29696,11264,512,1.0,,,,1007
R25-264-37_x029696_y019968,R25-264-37,MASH,unknown,2025-08-25HE,train,anchor,3.1292,53.96,4,29696,19968,512,1.0,,,,1008
R25-264-31_x006144_y016384,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.9831,81.6,3,6144,16384,512,1.0,,,,1009
R25-264-30_x007168_y008192,R25-264-30,MASH,unknown,2025-08-25HE,train,anchor,4.8508,94.07,2,7168,8192,512,0.9155,,,,1010
R25-264-30_x004608_y019968,R25-264-30,MASH,unknown,2025-08-25HE,train,high,5.3863,96.05,1,4608,19968,512,0.8356,,,,1011
R25-264-34_x020992_y010752,R25-264-34,MASH,unknown,2025-08-25HE,train,upper,2.2419,70.03,4,20992,10752,512,1.0,,,,1012
R25-264-10_x005632_y012288__r2,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,3.447,67.33,2,5632,12288,512,1.0,,,R25-264-10_x005632_y012288,1013
R25-264-33_x036352_y007168,R25-264-33,MASH,unknown,2025-08-25HE,train,anchor,2.5053,53.24,4,36352,7168,512,1.0,,,,1014
R25-264-10_x013824_y011776,R25-264-10,MASH,unknown,2025-08-25HE,test,high,5.1822,91.48,3,13824,11776,512,1.0,,,,1015
R26-122-6_HE_75_x015872_y009728,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.7513,99.42,6,15872,9728,512,0.9972,,,,1016
R25-264-30_x039936_y013824,R25-264-30,MASH,unknown,2025-08-25HE,train,high,4.41,90.12,2,39936,13824,512,1.0,,,,1017
R26-122-22_HE_106_x017920_y011776,R26-122-22_HE_106,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.805,96.83,8,17920,11776,512,1.0,,,,1018
R25-264-3_x020480_y028160,R25-264-3,MASH,unknown,2025-08-25HE,train,high,5.6038,96.28,1,20480,28160,512,1.0,,,,1019
R25-264-37_x020480_y008192,R25-264-37,MASH,unknown,2025-08-25HE,train,low,-0.4371,3.84,1,20480,8192,512,1.0,,,,1020
R25-264-36_x006144_y016384,R25-264-36,MASH,unknown,2025-08-25HE,train,high,5.5864,93.56,2,6144,16384,512,1.0,,,,1021
R25-264-30_x039424_y019456,R25-264-30,MASH,unknown,2025-08-25HE,train,high,4.4794,91.3,1,39424,19456,512,1.0,,,,1022
R25-264-12_x023552_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,-0.4942,32.9,2,23552,22016,512,1.0,,,,1023
R25-264-10_x020480_y016384,R25-264-10,MASH,unknown,2025-08-25HE,test,low,0.5626,20.17,2,20480,16384,512,1.0,,,,1024
R25-264-10_x028160_y016384,R25-264-10,MASH,unknown,2025-08-25HE,test,high,5.6175,95.17,2,28160,16384,512,1.0,,,,1025
R26-122-6_HE_75_x002560_y010240,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.3284,98.84,7,2560,10240,512,0.9421,,,,1026
R25-264-32_x027648_y018944,R25-264-32,MASH,unknown,2025-08-25HE,test,high,5.7565,96.96,4,27648,18944,512,1.0,,,,1027
R25-264-12_x031744_y022016,R25-264-12,MASH,unknown,2025-08-25HE,test,high,3.3752,91.34,3,31744,22016,512,1.0,,,,1028
R25-264-12_x041984_y014848,R25-264-12,MASH,unknown,2025-08-25HE,test,high,4.3599,96.1,2,41984,14848,512,1.0,,,,1029
R26-122-6_HE_75_x009728_y010752,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,2.8001,59.54,6,9728,10752,512,1.0,,,,1030
R25-264-36_x033792_y016384,R25-264-36,MASH,unknown,2025-08-25HE,train,high,5.4353,93.0,4,33792,16384,512,1.0,,,,1031
R25-264-32_x034304_y010752,R25-264-32,MASH,unknown,2025-08-25HE,test,anchor,,0.0,0,34304,10752,512,1.0,,,,1032
R26-122-10_HE_79_x023040_y011264__r2,R26-122-10_HE_79,CCl4,unknown,2026-04-20_CCl4_HE,train,high,5.5269,94.16,7,23040,11264,512,1.0,,,R26-122-10_HE_79_x023040_y011264,1033
R25-264-1_x030208_y020480,R25-264-1,MASH,unknown,2025-08-25HE,train,upper,0.9099,70.83,1,30208,20480,512,1.0,,,,1034
R25-264-31_x009728_y016896,R25-264-31,MASH,unknown,2025-08-25HE,test,mid,2.0786,51.23,1,9728,16896,512,1.0,,,,1035
R25-264-13_x012288_y019456,R25-264-13,MASH,unknown,2025-08-25HE,train,upper,3.245,76.04,4,12288,19456,512,1.0,,,,1036
R25-264-11_x028160_y011264,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,-1.1981,9.35,1,28160,11264,512,0.9624,,,,1037
R25-264-37_x019968_y010240,R25-264-37,MASH,unknown,2025-08-25HE,train,high,5.6717,90.54,4,19968,10240,512,1.0,,,,1038
R25-264-36_x030720_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,upper,4.6369,84.31,3,30720,12288,512,1.0,,,,1039
R25-264-10_x007168_y016896,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,7.362,98.01,3,7168,16896,512,1.0,,,,1040
R25-264-31_x020992_y015872,R25-264-31,MASH,unknown,2025-08-25HE,test,anchor,2.7259,61.35,3,20992,15872,512,0.9982,,,,1041
R25-264-35_x005120_y015360,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.6694,94.75,3,5120,15360,512,1.0,,,,1042
R26-122-3_HE_72_x012800_y016384__r2,R26-122-3_HE_72,CCl4,unknown,2026-04-20_CCl4_HE,train,mid,3.1939,65.73,7,12800,16384,512,1.0,,,R26-122-3_HE_72_x012800_y016384,1043
R25-264-33_x014336_y007168,R25-264-33,MASH,unknown,2025-08-25HE,train,high,5.3982,93.24,6,14336,7168,512,1.0,,,,1044
R25-264-10_x021504_y021504,R25-264-10,MASH,unknown,2025-08-25HE,test,high,5.6363,95.45,3,21504,21504,512,1.0,,,,1045
R26-122-36_HE_95_x014848_y011776,R26-122-36_HE_95,CCl4,unknown,2026-04-20_CCl4_HE,train,high,8.724,100.0,7,14848,11776,512,1.0,,,,1046
R25-264-3_x043008_y007168,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,-0.6066,11.82,1,43008,7168,512,1.0,,,,1047
R25-264-33_x025088_y007168,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,4.7451,88.53,3,25088,7168,512,1.0,,,,1048
R26-122-9_HE_78_x019968_y012288,R26-122-9_HE_78,CCl4,unknown,2026-04-20_CCl4_HE,test,high,5.234,94.05,3,19968,12288,512,0.9412,,,,1049
R25-264-1_x016896_y021504__r2,R25-264-1,MASH,unknown,2025-08-25HE,train,high,2.4339,90.48,1,16896,21504,512,1.0,,,R25-264-1_x016896_y021504,1050
R25-264-10_x005632_y016384,R25-264-10,MASH,unknown,2025-08-25HE,test,mid,3.059,60.23,3,5632,16384,512,1.0,,,,1051
R25-264-11_x037376_y010240,R25-264-11,MASH,unknown,2025-08-25HE,train,anchor,2.9631,65.48,2,37376,10240,512,1.0,,,,1052
R25-264-10_x014336_y021504,R25-264-10,MASH,unknown,2025-08-25HE,test,mid,2.1638,44.03,2,14336,21504,512,1.0,,,,1053
R25-264-1_x015872_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,high,2.954,95.24,2,15872,24064,512,1.0,,,,1054
R26-122-15_HE_85_x024576_y014336,R26-122-15_HE_85,CCl4,unknown,2026-04-20_CCl4_HE,train,high,6.6924,97.85,4,24576,14336,512,1.0,,,,1055
R26-122-31_HE_98_x028160_y011264__r2,R26-122-31_HE_98,CCl4,unknown,2026-04-20_CCl4_HE,test,low,0.1,12.15,11,28160,11264,512,0.9109,,,R26-122-31_HE_98_x028160_y011264,1056
R26-122-38_HE_97_x006144_y010752,R26-122-38_HE_97,CCl4,unknown,2026-04-20_CCl4_HE,test,high,9.8251,100.0,3,6144,10752,512,1.0,,,,1057
R25-264-31_x007680_y009728,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.6798,77.3,4,7680,9728,512,0.8595,,,,1058
R25-264-13_x025600_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,high,4.4097,91.69,2,25600,11264,512,1.0,,,,1059
R26-122-22_HE_106_x015872_y018944,R26-122-22_HE_106,CCl4,unknown,2026-04-20_CCl4_HE,train,low,,0.0,0,15872,18944,512,1.0,,,,1060
R25-264-3_x031232_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,mid,0.9996,35.14,2,31232,20992,512,1.0,,,,1061
R25-264-1_x012288_y024064,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,12288,24064,512,1.0,,,,1062
R25-264-33_x032768_y015360,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,3.6105,74.71,5,32768,15360,512,1.0,,,,1063
R25-264-11_x017408_y026624,R25-264-11,MASH,unknown,2025-08-25HE,train,low,-1.5218,7.42,1,17408,26624,512,1.0,,,,1064
R25-264-1_x026112_y020480,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,26112,20480,512,1.0,,,,1065
R25-264-34_x007680_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,high,3.6788,91.44,4,7680,18944,512,1.0,,,,1066
R26-122-10_HE_79_x003072_y009216,R26-122-10_HE_79,CCl4,unknown,2026-04-20_CCl4_HE,train,high,5.1567,92.7,7,3072,9216,512,1.0,,,,1067
R25-264-32_x010240_y010752__r2,R25-264-32,MASH,unknown,2025-08-25HE,test,mid,2.2794,61.6,2,10240,10752,512,1.0,,,R25-264-32_x010240_y010752,1068
R25-264-12_x027648_y010752__r2,R25-264-12,MASH,unknown,2025-08-25HE,test,mid,0.8247,54.11,2,27648,10752,512,1.0,,,R25-264-12_x027648_y010752,1069
R26-122-29_HE_82_x017920_y011264,R26-122-29_HE_82,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,4.1649,73.89,7,17920,11264,512,1.0,,,,1070
R25-264-33_x029696_y015360,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,4.4893,85.0,5,29696,15360,512,1.0,,,,1071
R26-122-6_HE_75_x020992_y019456__r2,R26-122-6_HE_75,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,3.155,67.05,4,20992,19456,512,1.0,,,R26-122-6_HE_75_x020992_y019456,1072
R25-264-31_x024576_y016384,R25-264-31,MASH,unknown,2025-08-25HE,test,upper,3.7389,77.91,5,24576,16384,512,1.0,,,,1073
R25-264-35_x023552_y025088__r2,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.5215,93.65,2,23552,25088,512,1.0,,,R25-264-35_x023552_y025088,1074
R25-264-10_x022528_y021504__r2,R25-264-10,MASH,unknown,2025-08-25HE,test,upper,4.834,89.2,2,22528,21504,512,1.0,,,R25-264-10_x022528_y021504,1075
R26-122-2_HE_71_x018944_y009728,R26-122-2_HE_71,CCl4,unknown,2026-04-20_CCl4_HE,train,upper,4.2092,83.96,6,18944,9728,512,1.0,,,,1076
R25-264-1_x027648_y022528,R25-264-1,MASH,unknown,2025-08-25HE,train,high,2.8066,92.86,3,27648,22528,512,1.0,,,,1077
R25-264-36_x025600_y020480,R25-264-36,MASH,unknown,2025-08-25HE,train,high,6.6727,96.64,5,25600,20480,512,1.0,,,,1078
R25-264-1_x027136_y020480,R25-264-1,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,27136,20480,512,1.0,,,,1079
R25-264-37_x018944_y009216__r2,R25-264-37,MASH,unknown,2025-08-25HE,train,high,6.7894,95.65,4,18944,9216,512,1.0,,,R25-264-37_x018944_y009216,1080
R25-264-3_x047616_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,upper,3.3078,76.35,1,47616,20992,512,0.9991,,,,1081
R25-264-35_x032768_y019968,R25-264-35,MASH,unknown,2025-08-25HE,test,high,7.9145,98.34,4,32768,19968,512,0.8678,,,,1082
R26-122-34_HE_93_x008704_y008192,R26-122-34_HE_93,CCl4,unknown,2026-04-20_CCl4_HE,test,anchor,4.495,80.43,6,8704,8192,512,1.0,,,,1083
R25-264-13_x043520_y011264,R25-264-13,MASH,unknown,2025-08-25HE,train,anchor,1.6043,48.88,2,43520,11264,512,1.0,,,,1084
R25-264-33_x018944_y017408,R25-264-33,MASH,unknown,2025-08-25HE,train,upper,4.8021,89.41,7,18944,17408,512,0.8108,,,,1085
R25-264-33_x019456_y015360,R25-264-33,MASH,unknown,2025-08-25HE,train,high,8.5973,99.71,19,19456,15360,512,0.9835,,,,1086
R25-264-11_x012288_y011264,R25-264-11,MASH,unknown,2025-08-25HE,train,upper,3.7164,76.77,6,12288,11264,512,1.0,,,,1087
R25-264-36_x015360_y012288,R25-264-36,MASH,unknown,2025-08-25HE,train,anchor,4.2669,78.99,6,15360,12288,512,1.0,,,,1088
R25-264-35_x022528_y025088,R25-264-35,MASH,unknown,2025-08-25HE,test,high,5.5749,94.2,3,22528,25088,512,1.0,,,,1089
R25-264-3_x010240_y020992,R25-264-3,MASH,unknown,2025-08-25HE,train,anchor,,0.0,0,10240,20992,512,1.0,,,,1090
R25-264-10_x015872_y011776,R25-264-10,MASH,unknown,2025-08-25HE,test,anchor,3.5301,69.89,5,15872,11776,512,1.0,,,,1091
R25-264-34_x023552_y018944,R25-264-34,MASH,unknown,2025-08-25HE,train,mid,0.5673,35.78,1,23552,18944,512,1.0,,,,1092
R26-122-2_HE_71_x009728_y011776,R26-122-2_HE_71,CCl4,unknown,2026-04-20_CCl4_HE,train,anchor,2.3182,43.66,5,9728,11776,512,1.0,,,,1093
