x,y,size,tissue_fraction,score,n_scored_cells,tile_id,frame_tiles,frame_patches,slide,cohort,batch,diet,scored,score_pct,split
29184,10752,512,1.0,-0.5953577571018118,1,R25-264-12_x029184_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,30.3,test
29696,10752,512,1.0,0.7686905988178508,2,R25-264-12_x029696_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,53.68,test
30208,10752,512,1.0,,0,R25-264-12_x030208_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
30720,10752,512,1.0,3.949389774807514,1,R25-264-12_x030720_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,94.81,test
31232,10752,512,1.0,-1.178130450163225,1,R25-264-12_x031232_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,22.51,test
31744,10752,512,1.0,2.7657655830412713,3,R25-264-12_x031744_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,82.25,test
32256,10752,512,1.0,,0,R25-264-12_x032256_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
32768,10752,512,1.0,,0,R25-264-12_x032768_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
33280,10752,512,1.0,0.9455417141671844,1,R25-264-12_x033280_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,57.58,test
33792,10752,512,1.0,,0,R25-264-12_x033792_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
34304,10752,512,1.0,2.4298348180911717,3,R25-264-12_x034304_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,78.35,test
34816,10752,512,1.0,,0,R25-264-12_x034816_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
35328,10752,512,1.0,3.3055156337909875,1,R25-264-12_x035328_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,90.91,test
35840,10752,512,1.0,-3.4161303161746863,1,R25-264-12_x035840_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,7.36,test
36352,10752,512,1.0,-0.0896460069800552,2,R25-264-12_x036352_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,39.83,test
36864,10752,512,1.0,,0,R25-264-12_x036864_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
37376,10752,512,1.0,2.939693103548586,1,R25-264-12_x037376_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,86.58,test
37888,10752,512,1.0,-0.7435293798169885,2,R25-264-12_x037888_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,26.84,test
38400,10752,512,1.0,2.900685537471901,1,R25-264-12_x038400_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,84.85,test
38912,10752,512,1.0,2.9019187356795646,2,R25-264-12_x038912_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,85.28,test
39424,10752,512,1.0,,0,R25-264-12_x039424_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
39936,10752,512,1.0,-1.6414112950451818,1,R25-264-12_x039936_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,17.32,test
40448,10752,512,1.0,-2.9982613940164597,1,R25-264-12_x040448_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,8.23,test
40960,10752,512,1.0,2.706427034959965,1,R25-264-12_x040960_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,80.95,test
41472,10752,512,1.0,-2.580750592387965,1,R25-264-12_x041472_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,10.82,test
41984,10752,512,1.0,-0.4158760137235218,1,R25-264-12_x041984_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,34.63,test
42496,10752,512,1.0,-2.9574920422517277,2,R25-264-12_x042496_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,8.66,test
43008,10752,512,1.0,,0,R25-264-12_x043008_y010752,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
6656,11264,512,0.9614,3.1989111669258365,5,R25-264-12_x006656_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,89.18,test
7168,11264,512,1.0,,0,R25-264-12_x007168_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
7680,11264,512,1.0,,0,R25-264-12_x007680_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
8192,11264,512,1.0,-0.6806154416591765,1,R25-264-12_x008192_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,28.14,test
8704,11264,512,1.0,,0,R25-264-12_x008704_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
9216,11264,512,1.0,,0,R25-264-12_x009216_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
9728,11264,512,1.0,0.9491009418568506,2,R25-264-12_x009728_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,58.01,test
10240,11264,512,1.0,,0,R25-264-12_x010240_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
10752,11264,512,1.0,0.7670777487136511,1,R25-264-12_x010752_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,53.25,test
11264,11264,512,1.0,-5.287643700115114,4,R25-264-12_x011264_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,3.03,test
11776,11264,512,1.0,2.2869034569024707,2,R25-264-12_x011776_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,76.19,test
12288,11264,512,1.0,-3.914706064698458,1,R25-264-12_x012288_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,6.06,test
12800,11264,512,1.0,,0,R25-264-12_x012800_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
13312,11264,512,1.0,,0,R25-264-12_x013312_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
13824,11264,512,1.0,0.0284928454665038,1,R25-264-12_x013824_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,42.42,test
14336,11264,512,1.0,,0,R25-264-12_x014336_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
14848,11264,512,1.0,,0,R25-264-12_x014848_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
15360,11264,512,1.0,2.2790771136010504,1,R25-264-12_x015360_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,75.76,test
15872,11264,512,1.0,,0,R25-264-12_x015872_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
16384,11264,512,1.0,2.810654991781201,3,R25-264-12_x016384_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,83.98,test
16896,11264,512,1.0,2.240756601461918,1,R25-264-12_x016896_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,74.46,test
17408,11264,512,1.0,-1.684454484886795,1,R25-264-12_x017408_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,16.88,test
17920,11264,512,1.0,-7.852103301673726,2,R25-264-12_x017920_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,1.3,test
18432,11264,512,1.0,3.2454669759734163,4,R25-264-12_x018432_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,89.61,test
18944,11264,512,1.0,1.8851430108205285,4,R25-264-12_x018944_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,70.13,test
19456,11264,512,1.0,,0,R25-264-12_x019456_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
19968,11264,512,1.0,,0,R25-264-12_x019968_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
20480,11264,512,1.0,-2.0684302986082956,1,R25-264-12_x020480_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,14.72,test
20992,11264,512,1.0,2.2526223469141744,2,R25-264-12_x020992_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,74.89,test
21504,11264,512,1.0,,0,R25-264-12_x021504_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
22016,11264,512,1.0,-0.8349910570120602,1,R25-264-12_x022016_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,25.97,test
22528,11264,512,1.0,,0,R25-264-12_x022528_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
23040,11264,512,1.0,-1.443167010759223,1,R25-264-12_x023040_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,19.05,test
23552,11264,512,1.0,-2.4942433723509136,1,R25-264-12_x023552_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,11.26,test
24064,11264,512,1.0,-4.1616006417806215,2,R25-264-12_x024064_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,5.19,test
24576,11264,512,1.0,0.5412302994412015,1,R25-264-12_x024576_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,49.35,test
25088,11264,512,1.0,,0,R25-264-12_x025088_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
25600,11264,512,1.0,,0,R25-264-12_x025600_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
26112,11264,512,1.0,-0.8356451189045457,1,R25-264-12_x026112_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,25.54,test
26624,11264,512,1.0,,0,R25-264-12_x026624_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
27136,11264,512,1.0,-2.2262106122400405,1,R25-264-12_x027136_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,13.85,test
27648,11264,512,1.0,,0,R25-264-12_x027648_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
28160,11264,512,1.0,3.088801067128112,1,R25-264-12_x028160_y011264,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,87.88,test
17920,14336,512,1.0,,0,R25-264-12_x017920_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
18432,14336,512,1.0,,0,R25-264-12_x018432_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
18944,14336,512,1.0,0.0700794281634039,2,R25-264-12_x018944_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,43.72,test
19456,14336,512,1.0,4.727844416456256,3,R25-264-12_x019456_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,97.84,test
19968,14336,512,1.0,2.2073633979214287,1,R25-264-12_x019968_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,73.59,test
20480,14336,512,1.0,1.609376518709687,1,R25-264-12_x020480_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,67.53,test
20992,14336,512,1.0,,0,R25-264-12_x020992_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
21504,14336,512,1.0,-1.947899957689679,1,R25-264-12_x021504_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,16.02,test
22016,14336,512,1.0,0.2250285775285799,4,R25-264-12_x022016_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,45.45,test
22528,14336,512,1.0,,0,R25-264-12_x022528_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
23040,14336,512,1.0,-4.375486318397938,1,R25-264-12_x023040_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,3.9,test
23552,14336,512,1.0,-0.0644595773176255,1,R25-264-12_x023552_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,40.69,test
24064,14336,512,1.0,,0,R25-264-12_x024064_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
24576,14336,512,1.0,,0,R25-264-12_x024576_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
25088,14336,512,1.0,0.0115607190637118,1,R25-264-12_x025088_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,41.56,test
25600,14336,512,1.0,-0.4789293178591914,1,R25-264-12_x025600_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,33.33,test
26112,14336,512,1.0,-0.1236920676483015,1,R25-264-12_x026112_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,38.53,test
26624,14336,512,1.0,,0,R25-264-12_x026624_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
27136,14336,512,1.0,,0,R25-264-12_x027136_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
27648,14336,512,1.0,,0,R25-264-12_x027648_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
28160,14336,512,1.0,,0,R25-264-12_x028160_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
28672,14336,512,1.0,,0,R25-264-12_x028672_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
29184,14336,512,1.0,,0,R25-264-12_x029184_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
29696,14336,512,1.0,,0,R25-264-12_x029696_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
30208,14336,512,1.0,1.0827161190733137,1,R25-264-12_x030208_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,60.61,test
30720,14336,512,1.0,-1.3531400498785584,2,R25-264-12_x030720_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,20.35,test
31232,14336,512,1.0,2.3633602001224587,1,R25-264-12_x031232_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,77.49,test
31744,14336,512,1.0,,0,R25-264-12_x031744_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
32256,14336,512,1.0,,0,R25-264-12_x032256_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
32768,14336,512,1.0,2.114470579831784,2,R25-264-12_x032768_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,72.73,test
33280,14336,512,1.0,,0,R25-264-12_x033280_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
33792,14336,512,1.0,,0,R25-264-12_x033792_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
34304,14336,512,1.0,1.8242185599143788,1,R25-264-12_x034304_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,69.26,test
34816,14336,512,1.0,,0,R25-264-12_x034816_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
35328,14336,512,1.0,-1.774913078476913,1,R25-264-12_x035328_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,16.45,test
35840,14336,512,1.0,,0,R25-264-12_x035840_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
36352,14336,512,1.0,-0.6588379182532749,1,R25-264-12_x036352_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,28.57,test
36864,14336,512,1.0,-0.1366158746002557,1,R25-264-12_x036864_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,37.23,test
37376,14336,512,1.0,-1.6085896389542094,1,R25-264-12_x037376_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,17.75,test
37888,14336,512,1.0,0.9393872657147772,1,R25-264-12_x037888_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,56.71,test
38400,14336,512,1.0,,0,R25-264-12_x038400_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
38912,14336,512,1.0,,0,R25-264-12_x038912_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
39424,14336,512,1.0,,0,R25-264-12_x039424_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
39936,14336,512,1.0,1.105289128790606,1,R25-264-12_x039936_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,61.47,test
40448,14336,512,1.0,-0.1210709077768037,2,R25-264-12_x040448_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,39.39,test
40960,14336,512,1.0,,0,R25-264-12_x040960_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
41472,14336,512,1.0,-4.330967766450706,1,R25-264-12_x041472_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,4.33,test
41984,14336,512,1.0,3.643632169063227,1,R25-264-12_x041984_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,92.21,test
42496,14336,512,1.0,,0,R25-264-12_x042496_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
43008,14336,512,1.0,0.92162267825911,1,R25-264-12_x043008_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,56.28,test
43520,14336,512,1.0,,0,R25-264-12_x043520_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
44032,14336,512,1.0,,0,R25-264-12_x044032_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
44544,14336,512,0.9366,,0,R25-264-12_x044544_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
45568,14336,512,1.0,2.2608601196841183,1,R25-264-12_x045568_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,75.32,test
46080,14336,512,1.0,-1.3510170051658767,2,R25-264-12_x046080_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,20.78,test
46592,14336,512,1.0,2.462905736990802,1,R25-264-12_x046592_y014336,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,79.22,test
5120,14848,512,1.0,,0,R25-264-12_x005120_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
5632,14848,512,1.0,1.4711512806879572,2,R25-264-12_x005632_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,66.67,test
6144,14848,512,1.0,1.0302772203375898,1,R25-264-12_x006144_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,58.87,test
6656,14848,512,1.0,0.8665122668935448,2,R25-264-12_x006656_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,54.98,test
7168,14848,512,1.0,1.1423187362054243,2,R25-264-12_x007168_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,62.77,test
7680,14848,512,1.0,1.2574413392463688,1,R25-264-12_x007680_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,64.07,test
8192,14848,512,1.0,-5.316721656362507,1,R25-264-12_x008192_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,2.16,test
8704,14848,512,1.0,-3.4461347150537183,1,R25-264-12_x008704_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,6.93,test
9216,14848,512,1.0,,0,R25-264-12_x009216_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
9728,14848,512,1.0,,0,R25-264-12_x009728_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
10240,14848,512,1.0,,0,R25-264-12_x010240_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
10752,14848,512,1.0,,0,R25-264-12_x010752_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
11264,14848,512,1.0,-0.5088507630807266,2,R25-264-12_x011264_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,32.03,test
11776,14848,512,1.0,1.2865090336915053,1,R25-264-12_x011776_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,64.5,test
12288,14848,512,1.0,,0,R25-264-12_x012288_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
12800,14848,512,1.0,-2.373971723297987,1,R25-264-12_x012800_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,12.55,test
13312,14848,512,1.0,-0.8299787050038265,1,R25-264-12_x013312_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,26.41,test
13824,14848,512,1.0,1.41569583176519,1,R25-264-12_x013824_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,65.37,test
14336,14848,512,1.0,,0,R25-264-12_x014336_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
14848,14848,512,1.0,-0.1231935549432445,2,R25-264-12_x014848_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,38.96,test
15360,14848,512,1.0,,0,R25-264-12_x015360_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
15872,14848,512,1.0,,0,R25-264-12_x015872_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
16384,14848,512,1.0,-4.279728267634818,1,R25-264-12_x016384_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,4.76,test
16896,14848,512,1.0,,0,R25-264-12_x016896_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
17408,14848,512,1.0,,0,R25-264-12_x017408_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
17920,14848,512,1.0,-2.4747275585940693,1,R25-264-12_x017920_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,11.69,test
18432,14848,512,1.0,-3.406135999487943,1,R25-264-12_x018432_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,7.79,test
18944,14848,512,1.0,,0,R25-264-12_x018944_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
19456,14848,512,1.0,,0,R25-264-12_x019456_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
19968,14848,512,1.0,,0,R25-264-12_x019968_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
20480,14848,512,1.0,-0.4951370520912975,1,R25-264-12_x020480_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,32.47,test
20992,14848,512,1.0,0.6611657847178687,1,R25-264-12_x020992_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,51.52,test
21504,14848,512,1.0,-2.0170804704871386,1,R25-264-12_x021504_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,15.15,test
22016,14848,512,1.0,-0.1351966314556199,1,R25-264-12_x022016_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,37.66,test
22528,14848,512,1.0,0.762115133120855,2,R25-264-12_x022528_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,52.38,test
23040,14848,512,1.0,,0,R25-264-12_x023040_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
23552,14848,512,1.0,,0,R25-264-12_x023552_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
24064,14848,512,1.0,,0,R25-264-12_x024064_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
24576,14848,512,1.0,1.4464356224376622,1,R25-264-12_x024576_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,66.23,test
25088,14848,512,1.0,1.9427345180841256,2,R25-264-12_x025088_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,70.56,test
25600,14848,512,1.0,,0,R25-264-12_x025600_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
26112,14848,512,1.0,-1.4181205749512704,1,R25-264-12_x026112_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,19.91,test
26624,14848,512,1.0,,0,R25-264-12_x026624_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
27136,14848,512,1.0,-0.5913488857694054,2,R25-264-12_x027136_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,31.17,test
27648,14848,512,1.0,-0.3283312473350137,1,R25-264-12_x027648_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,35.93,test
28160,14848,512,1.0,1.8369712469187292,1,R25-264-12_x028160_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,69.7,test
28672,14848,512,1.0,,0,R25-264-12_x028672_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
29184,14848,512,1.0,,0,R25-264-12_x029184_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
29696,14848,512,1.0,,0,R25-264-12_x029696_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
30208,14848,512,1.0,4.825247348077995,2,R25-264-12_x030208_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,98.27,test
30720,14848,512,1.0,,0,R25-264-12_x030720_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,0.0,test
31232,14848,512,1.0,-1.100783050691667,1,R25-264-12_x031232_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,23.38,test
31744,14848,512,1.0,4.450379028219943,2,R25-264-12_x031744_y014848,393,4,R25-264-12,MASH,2025-08-25HE,unknown,True,96.54,test
